_id,timestamp,node_id,sample_num,temp_raw,hum_raw,temperature_c,humidity_pct
69ff91284398d02c687da0f8,2026-05-09T22:55:20.694Z,1,573,7115,1333,31.55,44.04
69ff913c4398d02c687da0f9,2026-05-09T22:55:40.230Z,1,574,7116,1335,31.56,44.1
69ff914f4398d02c687da0fa,2026-05-09T22:55:59.755Z,1,575,7125,1330,31.65,43.94
69ff91634398d02c687da0fb,2026-05-09T22:56:19.295Z,1,576,7122,1328,31.62,43.88
69ff91764398d02c687da0fc,2026-05-09T22:56:38.828Z,1,577,7122,1332,31.62,44.01
69ff918a4398d02c687da0fd,2026-05-09T22:56:58.349Z,1,578,7120,1329,31.6,43.91
69ff919d4398d02c687da0fe,2026-05-09T22:57:17.886Z,1,579,7126,1328,31.66,43.88
69ff91b14398d02c687da0ff,2026-05-09T22:57:37.421Z,1,580,7124,1330,31.64,43.94
69ff91c44398d02c687da100,2026-05-09T22:57:56.944Z,1,581,7124,1327,31.64,43.84
69ff91d84398d02c687da101,2026-05-09T22:58:16.481Z,1,582,7118,1332,31.58,44.01
69ff91ff4398d02c687da102,2026-05-09T22:58:55.542Z,1,584,7123,1331,31.63,43.97
69ff92134398d02c687da103,2026-05-09T22:59:15.072Z,1,585,7120,1332,31.6,44.01
69ff92264398d02c687da104,2026-05-09T22:59:34.608Z,1,586,7127,1328,31.67,43.88
69ff923a4398d02c687da105,2026-05-09T22:59:54.138Z,1,587,7119,1334,31.59,44.07
69ff924d4398d02c687da106,2026-05-09T23:00:13.667Z,1,588,7118,1334,31.58,44.07
69ff92614398d02c687da107,2026-05-09T23:00:33.208Z,1,589,7125,1331,31.65,43.97
69ff92744398d02c687da108,2026-05-09T23:00:52.729Z,1,590,7129,1330,31.69,43.94
69ff92884398d02c687da109,2026-05-09T23:01:12.262Z,1,591,7134,1328,31.74,43.88
69ff929b4398d02c687da10a,2026-05-09T23:01:31.796Z,1,592,7125,1329,31.65,43.91
69ff92af4398d02c687da10b,2026-05-09T23:01:51.328Z,1,593,7118,1336,31.58,44.14
69ff92c24398d02c687da10c,2026-05-09T23:02:10.849Z,1,594,7127,1333,31.67,44.04
69ff92d64398d02c687da10d,2026-05-09T23:02:30.388Z,1,595,7122,1335,31.62,44.1
69ff92e94398d02c687da10e,2026-05-09T23:02:49.915Z,1,596,7118,1337,31.58,44.17
69ff92fd4398d02c687da10f,2026-05-09T23:03:09.452Z,1,597,7124,1337,31.64,44.17
69ff93104398d02c687da110,2026-05-09T23:03:28.979Z,1,598,7119,1337,31.59,44.17
69ff93244398d02c687da111,2026-05-09T23:03:48.512Z,1,599,7114,1370,31.54,45.24
69ff93384398d02c687da112,2026-05-09T23:04:08.035Z,1,600,7098,1366,31.38,45.11
69ff934b4398d02c687da113,2026-05-09T23:04:27.575Z,1,601,7085,1373,31.25,45.33
69ff935f4398d02c687da114,2026-05-09T23:04:47.111Z,1,602,7091,1370,31.31,45.24
69ff93724398d02c687da115,2026-05-09T23:05:06.640Z,1,603,7085,1382,31.25,45.63
69ff93864398d02c687da116,2026-05-09T23:05:26.169Z,1,604,7075,1390,31.15,45.88
69ff93994398d02c687da117,2026-05-09T23:05:45.701Z,1,605,7073,1394,31.13,46.01
69ff93ad4398d02c687da118,2026-05-09T23:06:05.225Z,1,606,7062,1403,31.02,46.3
69ff93c04398d02c687da119,2026-05-09T23:06:24.762Z,1,607,7069,1413,31.09,46.62
69ff93d44398d02c687da11a,2026-05-09T23:06:44.294Z,1,608,7066,1414,31.06,46.66
69ff93e74398d02c687da11b,2026-05-09T23:07:03.825Z,1,609,7076,1400,31.16,46.21
69ff93fb4398d02c687da11c,2026-05-09T23:07:23.356Z,1,610,7084,1390,31.24,45.88
69ff940e4398d02c687da11d,2026-05-09T23:07:42.893Z,1,611,7079,1382,31.19,45.63
69ff94224398d02c687da11e,2026-05-09T23:08:02.420Z,1,612,7070,1390,31.1,45.88
69ff94354398d02c687da11f,2026-05-09T23:08:21.946Z,1,613,7068,1390,31.08,45.88
69ff94494398d02c687da120,2026-05-09T23:08:41.497Z,1,614,7056,1398,30.96,46.14
69ff945d4398d02c687da121,2026-05-09T23:09:01.017Z,1,615,7063,1398,31.03,46.14
69ff94704398d02c687da122,2026-05-09T23:09:20.553Z,1,616,7055,1413,30.95,46.62
69ff94844398d02c687da123,2026-05-09T23:09:40.081Z,1,617,7049,1410,30.89,46.53
69ff94974398d02c687da124,2026-05-09T23:09:59.608Z,1,618,7067,1398,31.07,46.14
69ff94ab4398d02c687da125,2026-05-09T23:10:19.147Z,1,619,7069,1402,31.09,46.27
69ff94be4398d02c687da126,2026-05-09T23:10:38.673Z,1,620,7077,1402,31.17,46.27
69ff94d24398d02c687da127,2026-05-09T23:10:58.225Z,1,621,7085,1386,31.25,45.75
69ff94e54398d02c687da128,2026-05-09T23:11:17.735Z,1,622,7072,1400,31.12,46.21
69ff94f94398d02c687da129,2026-05-09T23:11:37.259Z,1,623,7069,1408,31.09,46.46
69ff950c4398d02c687da12a,2026-05-09T23:11:56.797Z,1,624,7063,1414,31.03,46.66
69ff95204398d02c687da12b,2026-05-09T23:12:16.330Z,1,625,7058,1420,30.98,46.85
69ff95334398d02c687da12c,2026-05-09T23:12:35.856Z,1,626,7058,1411,30.98,46.56
69ff95474398d02c687da12d,2026-05-09T23:12:55.389Z,1,627,7051,1416,30.91,46.72
69ff955a4398d02c687da12e,2026-05-09T23:13:14.916Z,1,628,7047,1420,30.87,46.85
69ff956e4398d02c687da12f,2026-05-09T23:13:34.465Z,1,629,7064,1408,31.04,46.46
69ff95814398d02c687da130,2026-05-09T23:13:53.985Z,1,630,7056,1412,30.96,46.59
69ff95954398d02c687da131,2026-05-09T23:14:13.517Z,1,631,7049,1417,30.89,46.75
69ff95a94398d02c687da132,2026-05-09T23:14:33.046Z,1,632,7051,1418,30.91,46.79
69ff95bc4398d02c687da133,2026-05-09T23:14:52.582Z,1,633,7063,1412,31.03,46.59
69ff95d04398d02c687da134,2026-05-09T23:15:12.112Z,1,634,7056,1413,30.96,46.62
69ff95e34398d02c687da135,2026-05-09T23:15:31.635Z,1,635,7061,1413,31.01,46.62
69ff95f74398d02c687da136,2026-05-09T23:15:51.172Z,1,636,7080,1400,31.2,46.21
69ff960a4398d02c687da137,2026-05-09T23:16:10.699Z,1,637,7071,1405,31.11,46.37
69ff961e4398d02c687da138,2026-05-09T23:16:30.228Z,1,638,7080,1398,31.2,46.14
69ff96314398d02c687da139,2026-05-09T23:16:49.773Z,1,639,7095,1391,31.35,45.92
69ff96454398d02c687da13a,2026-05-09T23:17:09.294Z,1,640,7095,1385,31.35,45.72
69ff96584398d02c687da13b,2026-05-09T23:17:28.836Z,1,641,7077,1397,31.17,46.11
69ff966c4398d02c687da13c,2026-05-09T23:17:48.355Z,1,642,7078,1400,31.18,46.21
69ff967f4398d02c687da13d,2026-05-09T23:18:07.892Z,1,643,7088,1395,31.28,46.04
69ff96934398d02c687da13e,2026-05-09T23:18:27.417Z,1,644,7085,1402,31.25,46.27
69ff96a64398d02c687da13f,2026-05-09T23:18:46.956Z,1,645,7093,1396,31.33,46.08
69ff96ba4398d02c687da140,2026-05-09T23:19:06.487Z,1,646,7104,1392,31.44,45.95
69ff96ce4398d02c687da141,2026-05-09T23:19:26.019Z,1,647,7095,1388,31.35,45.82
6a00a929a3e7176a2e2d5b94,2026-05-10T18:50:01.898Z,1,30,7039,1366,30.79,45.11
6a00a93da3e7176a2e2d5b95,2026-05-10T18:50:21.382Z,1,31,7049,1365,30.89,45.08
6a00a950a3e7176a2e2d5b96,2026-05-10T18:50:40.919Z,1,32,7052,1355,30.92,44.75
6a00a964a3e7176a2e2d5b97,2026-05-10T18:51:00.433Z,1,33,7057,1356,30.97,44.78
6a00a977a3e7176a2e2d5b98,2026-05-10T18:51:19.968Z,1,34,7064,1352,31.04,44.66
6a00a98ba3e7176a2e2d5b99,2026-05-10T18:51:39.593Z,1,35,7065,1350,31.05,44.59
6a00a99fa3e7176a2e2d5b9a,2026-05-10T18:51:59.018Z,1,36,7065,1349,31.05,44.56
6a00a9b4a3e7176a2e2d5b9b,2026-05-10T18:52:20.034Z,1,37,7061,1351,31.01,44.62
6a00a9c6a3e7176a2e2d5b9c,2026-05-10T18:52:38.308Z,1,38,7074,1348,31.14,44.53
6a00a9d9a3e7176a2e2d5b9d,2026-05-10T18:52:57.638Z,1,39,7061,1348,31.01,44.53
6a00a9eda3e7176a2e2d5b9e,2026-05-10T18:53:17.162Z,1,40,7067,1355,31.07,44.75
6a00aa00a3e7176a2e2d5b9f,2026-05-10T18:53:36.783Z,1,41,7082,1348,31.22,44.53
6a00aa14a3e7176a2e2d5ba0,2026-05-10T18:53:56.216Z,1,42,7079,1346,31.19,44.46
6a00aa27a3e7176a2e2d5ba1,2026-05-10T18:54:15.743Z,1,43,7082,1343,31.22,44.36
6a00aa3ba3e7176a2e2d5ba2,2026-05-10T18:54:35.340Z,1,44,7091,1341,31.31,44.3
6a00aa4ea3e7176a2e2d5ba3,2026-05-10T18:54:54.882Z,1,45,7083,1341,31.23,44.3
6a00aa62a3e7176a2e2d5ba4,2026-05-10T18:55:14.392Z,1,46,7088,1337,31.28,44.17
6a00aa75a3e7176a2e2d5ba5,2026-05-10T18:55:33.870Z,1,47,7081,1344,31.21,44.4
6a00aa89a3e7176a2e2d5ba6,2026-05-10T18:55:53.437Z,1,48,7081,1341,31.21,44.3
6a00aa9ca3e7176a2e2d5ba7,2026-05-10T18:56:12.930Z,1,49,7082,1344,31.22,44.4
6a00aab0a3e7176a2e2d5ba8,2026-05-10T18:56:32.468Z,1,50,7089,1343,31.29,44.36
6a00aac4a3e7176a2e2d5ba9,2026-05-10T18:56:52.003Z,1,51,7088,1339,31.28,44.23
6a00aad7a3e7176a2e2d5baa,2026-05-10T18:57:11.525Z,1,52,7095,1335,31.35,44.1
6a00aaeba3e7176a2e2d5bab,2026-05-10T18:57:31.056Z,1,53,7095,1336,31.35,44.14
6a00aafea3e7176a2e2d5bac,2026-05-10T18:57:50.600Z,1,54,7095,1332,31.35,44.01
6a00ab12a3e7176a2e2d5bad,2026-05-10T18:58:10.126Z,1,55,7102,1330,31.42,43.94
6a00ab25a3e7176a2e2d5bae,2026-05-10T18:58:29.656Z,1,56,7104,1328,31.44,43.88
6a00ab39a3e7176a2e2d5baf,2026-05-10T18:58:49.187Z,1,57,7102,1326,31.42,43.81
6a00ab4ca3e7176a2e2d5bb0,2026-05-10T18:59:08.717Z,1,58,7104,1326,31.44,43.81
6a00ab60a3e7176a2e2d5bb1,2026-05-10T18:59:28.246Z,1,59,7103,1325,31.43,43.78
6a00ab73a3e7176a2e2d5bb2,2026-05-10T18:59:47.784Z,1,60,7104,1323,31.44,43.71
6a00ab87a3e7176a2e2d5bb3,2026-05-10T19:00:07.307Z,1,61,7106,1320,31.46,43.62
6a00ab9aa3e7176a2e2d5bb4,2026-05-10T19:00:26.858Z,1,62,7116,1318,31.56,43.55
6a00abaea3e7176a2e2d5bb5,2026-05-10T19:00:46.371Z,1,63,7116,1316,31.56,43.49
6a00abc1a3e7176a2e2d5bb6,2026-05-10T19:01:05.906Z,1,64,7116,1315,31.56,43.45
6a00abd5a3e7176a2e2d5bb7,2026-05-10T19:01:25.428Z,1,65,7102,1320,31.42,43.62
6a00abe8a3e7176a2e2d5bb8,2026-05-10T19:01:44.984Z,1,66,7113,1313,31.53,43.39
6a00abfca3e7176a2e2d5bb9,2026-05-10T19:02:04.499Z,1,67,7116,1308,31.56,43.23
6a00ac10a3e7176a2e2d5bba,2026-05-10T19:02:24.029Z,1,68,7114,1310,31.54,43.29
6a00ac23a3e7176a2e2d5bbb,2026-05-10T19:02:43.559Z,1,69,7120,1308,31.6,43.23
6a00ac37a3e7176a2e2d5bbc,2026-05-10T19:03:03.093Z,1,70,7123,1308,31.63,43.23
6a00ac4aa3e7176a2e2d5bbd,2026-05-10T19:03:22.630Z,1,71,7116,1309,31.56,43.26
6a00ac5ea3e7176a2e2d5bbe,2026-05-10T19:03:42.156Z,1,72,7129,1306,31.69,43.16
6a00ac71a3e7176a2e2d5bbf,2026-05-10T19:04:01.691Z,1,73,7135,1300,31.75,42.97
6a00ac85a3e7176a2e2d5bc0,2026-05-10T19:04:21.214Z,1,74,7140,1295,31.8,42.8
6a00ac98a3e7176a2e2d5bc1,2026-05-10T19:04:40.750Z,1,75,7128,1298,31.68,42.9
6a00acaca3e7176a2e2d5bc2,2026-05-10T19:05:00.288Z,1,76,7130,1299,31.7,42.93
6a00acbfa3e7176a2e2d5bc3,2026-05-10T19:05:19.808Z,1,77,7119,1299,31.59,42.93
6a00acd3a3e7176a2e2d5bc4,2026-05-10T19:05:39.346Z,1,78,7118,1302,31.58,43.03
6a00ace6a3e7176a2e2d5bc5,2026-05-10T19:05:58.875Z,1,79,7117,1301,31.57,43
6a00acfaa3e7176a2e2d5bc6,2026-05-10T19:06:18.407Z,1,80,7119,1303,31.59,43.06
6a00ad0da3e7176a2e2d5bc7,2026-05-10T19:06:37.942Z,1,81,7126,1300,31.66,42.97
6a00ad21a3e7176a2e2d5bc8,2026-05-10T19:06:57.465Z,1,82,7127,1294,31.67,42.77
6a00ad35a3e7176a2e2d5bc9,2026-05-10T19:07:17.006Z,1,83,7132,1296,31.72,42.84
6a00ad48a3e7176a2e2d5bca,2026-05-10T19:07:36.530Z,1,84,7133,1294,31.73,42.77
6a00ad5ca3e7176a2e2d5bcb,2026-05-10T19:07:56.063Z,1,85,7134,1290,31.74,42.64
6a00ad6fa3e7176a2e2d5bcc,2026-05-10T19:08:15.595Z,1,86,7127,1293,31.67,42.74
6a00ad83a3e7176a2e2d5bcd,2026-05-10T19:08:35.129Z,1,87,7130,1292,31.7,42.71
6a00ad96a3e7176a2e2d5bce,2026-05-10T19:08:54.653Z,1,88,7132,1290,31.72,42.64
6a00adaaa3e7176a2e2d5bcf,2026-05-10T19:09:14.189Z,1,89,7130,1290,31.7,42.64
6a00adbda3e7176a2e2d5bd0,2026-05-10T19:09:33.720Z,1,90,7110,1287,31.5,42.54
6a00add1a3e7176a2e2d5bd1,2026-05-10T19:09:53.255Z,1,91,7126,1290,31.66,42.64
6a00ade4a3e7176a2e2d5bd2,2026-05-10T19:10:12.786Z,1,92,7129,1284,31.69,42.45
6a00adf8a3e7176a2e2d5bd3,2026-05-10T19:10:32.315Z,1,93,7132,1285,31.72,42.48
6a00ae1fa3e7176a2e2d5bd4,2026-05-10T19:11:11.396Z,1,95,7128,1282,31.68,42.38
6a00ae32a3e7176a2e2d5bd5,2026-05-10T19:11:30.901Z,1,96,7132,1282,31.72,42.38
6a00ae46a3e7176a2e2d5bd6,2026-05-10T19:11:50.447Z,1,97,7138,1276,31.78,42.18
6a00ae59a3e7176a2e2d5bd7,2026-05-10T19:12:09.975Z,1,98,7130,1276,31.7,42.18
6a00ae6da3e7176a2e2d5bd8,2026-05-10T19:12:29.504Z,1,99,7137,1273,31.77,42.09
6a00ae81a3e7176a2e2d5bd9,2026-05-10T19:12:49.037Z,1,100,7142,1269,31.82,41.96
6a00ae94a3e7176a2e2d5bda,2026-05-10T19:13:08.571Z,1,101,7133,1273,31.73,42.09
6a00aea8a3e7176a2e2d5bdb,2026-05-10T19:13:28.112Z,1,102,7144,1271,31.84,42.02
6a00aebba3e7176a2e2d5bdc,2026-05-10T19:13:47.630Z,1,103,7147,1264,31.87,41.79
6a00aecfa3e7176a2e2d5bdd,2026-05-10T19:14:07.165Z,1,104,7141,1266,31.81,41.86
6a00aee2a3e7176a2e2d5bde,2026-05-10T19:14:26.694Z,1,105,7143,1262,31.83,41.73
6a00aef6a3e7176a2e2d5bdf,2026-05-10T19:14:46.241Z,1,106,7137,1268,31.77,41.92
6a00af09a3e7176a2e2d5be0,2026-05-10T19:15:05.764Z,1,107,7139,1268,31.79,41.92
6a00af1da3e7176a2e2d5be1,2026-05-10T19:15:25.281Z,1,108,7144,1260,31.84,41.66
6a00af30a3e7176a2e2d5be2,2026-05-10T19:15:44.823Z,1,109,7128,1266,31.68,41.86
6a00af44a3e7176a2e2d5be3,2026-05-10T19:16:04.349Z,1,110,7144,1260,31.84,41.66
6a00af57a3e7176a2e2d5be4,2026-05-10T19:16:23.890Z,1,111,7145,1258,31.85,41.6
6a00af6ba3e7176a2e2d5be5,2026-05-10T19:16:43.456Z,1,112,7153,1256,31.93,41.53
6a00af7ea3e7176a2e2d5be6,2026-05-10T19:17:02.942Z,1,113,7131,1258,31.71,41.6
6a00af92a3e7176a2e2d5be7,2026-05-10T19:17:22.480Z,1,114,7133,1260,31.73,41.66
6a00afb9a3e7176a2e2d5be8,2026-05-10T19:18:01.535Z,1,116,7143,1256,31.83,41.53
6a00afcda3e7176a2e2d5be9,2026-05-10T19:18:21.061Z,1,117,7138,1254,31.78,41.47
6a00afe0a3e7176a2e2d5bea,2026-05-10T19:18:40.601Z,1,118,7139,1252,31.79,41.4
6a00aff4a3e7176a2e2d5beb,2026-05-10T19:19:00.127Z,1,119,7138,1251,31.78,41.37
6a00b007a3e7176a2e2d5bec,2026-05-10T19:19:19.662Z,1,120,7141,1251,31.81,41.37
6a00b01ba3e7176a2e2d5bed,2026-05-10T19:19:39.193Z,1,121,7134,1251,31.74,41.37
6a00b02ea3e7176a2e2d5bee,2026-05-10T19:19:58.720Z,1,122,7130,1254,31.7,41.47
6a00b042a3e7176a2e2d5bef,2026-05-10T19:20:18.247Z,1,123,7134,1254,31.74,41.47
6a00b055a3e7176a2e2d5bf0,2026-05-10T19:20:37.794Z,1,124,7139,1254,31.79,41.47
6a00b069a3e7176a2e2d5bf1,2026-05-10T19:20:57.327Z,1,125,7145,1248,31.85,41.27
6a00b07ca3e7176a2e2d5bf2,2026-05-10T19:21:16.851Z,1,126,7147,1246,31.87,41.2
6a00b090a3e7176a2e2d5bf3,2026-05-10T19:21:36.375Z,1,127,7154,1244,31.94,41.14
6a00b0a3a3e7176a2e2d5bf4,2026-05-10T19:21:55.907Z,1,128,7164,1240,32.04,41.01
6a00b0b7a3e7176a2e2d5bf5,2026-05-10T19:22:15.441Z,1,129,7157,1235,31.97,40.84
6a00b0caa3e7176a2e2d5bf6,2026-05-10T19:22:34.969Z,1,130,7158,1240,31.98,41.01
6a00b0dea3e7176a2e2d5bf7,2026-05-10T19:22:54.512Z,1,131,7160,1240,32,41.01
6a00b105a3e7176a2e2d5bf8,2026-05-10T19:23:33.561Z,1,133,7161,1238,32.01,40.94
6a00b119a3e7176a2e2d5bf9,2026-05-10T19:23:53.099Z,1,134,7161,1229,32.01,40.65
6a00b12ca3e7176a2e2d5bfa,2026-05-10T19:24:12.641Z,1,135,7163,1234,32.03,40.81
6a00b140a3e7176a2e2d5bfb,2026-05-10T19:24:32.163Z,1,136,7161,1230,32.01,40.68
6a00b153a3e7176a2e2d5bfc,2026-05-10T19:24:51.696Z,1,137,7160,1230,32,40.68
6a00b167a3e7176a2e2d5bfd,2026-05-10T19:25:11.233Z,1,138,7166,1229,32.06,40.65
6a00b17aa3e7176a2e2d5bfe,2026-05-10T19:25:30.765Z,1,139,7155,1228,31.95,40.61
6a00b18ea3e7176a2e2d5bff,2026-05-10T19:25:50.289Z,1,140,7164,1228,32.04,40.61
6a00b1a1a3e7176a2e2d5c00,2026-05-10T19:26:09.822Z,1,141,7171,1226,32.11,40.55
6a00b1b5a3e7176a2e2d5c01,2026-05-10T19:26:29.347Z,1,142,7159,1226,31.99,40.55
6a00b1c8a3e7176a2e2d5c02,2026-05-10T19:26:48.883Z,1,143,7148,1232,31.88,40.75
6a00b1dca3e7176a2e2d5c03,2026-05-10T19:27:08.415Z,1,144,7153,1232,31.93,40.75
6a00b1efa3e7176a2e2d5c04,2026-05-10T19:27:27.942Z,1,145,7152,1226,31.92,40.55
6a00b203a3e7176a2e2d5c05,2026-05-10T19:27:47.481Z,1,146,7159,1228,31.99,40.61
6a00b217a3e7176a2e2d5c06,2026-05-10T19:28:07.013Z,1,147,7158,1228,31.98,40.61
6a00b22aa3e7176a2e2d5c07,2026-05-10T19:28:26.540Z,1,148,7166,1225,32.06,40.52
6a00b23ea3e7176a2e2d5c08,2026-05-10T19:28:46.083Z,1,149,7162,1226,32.02,40.55
6a00b251a3e7176a2e2d5c09,2026-05-10T19:29:05.595Z,1,150,7144,1229,31.84,40.65
6a00b265a3e7176a2e2d5c0a,2026-05-10T19:29:25.134Z,1,151,7144,1234,31.84,40.81
6a00b278a3e7176a2e2d5c0b,2026-05-10T19:29:44.670Z,1,152,7146,1237,31.86,40.91
6a00b28ca3e7176a2e2d5c0c,2026-05-10T19:30:04.200Z,1,153,7140,1236,31.8,40.88
6a00b29fa3e7176a2e2d5c0d,2026-05-10T19:30:23.731Z,1,154,7144,1234,31.84,40.81
6a00b2b3a3e7176a2e2d5c0e,2026-05-10T19:30:43.261Z,1,155,7138,1236,31.78,40.88
6a00b2c6a3e7176a2e2d5c0f,2026-05-10T19:31:02.794Z,1,156,7152,1231,31.92,40.71
6a00b2daa3e7176a2e2d5c10,2026-05-10T19:31:22.315Z,1,157,7146,1230,31.86,40.68
6a00b2eda3e7176a2e2d5c11,2026-05-10T19:31:41.860Z,1,158,7153,1230,31.93,40.68
6a00b301a3e7176a2e2d5c12,2026-05-10T19:32:01.402Z,1,159,7154,1228,31.94,40.61
6a00b314a3e7176a2e2d5c13,2026-05-10T19:32:20.920Z,1,160,7151,1227,31.91,40.58
6a00b328a3e7176a2e2d5c14,2026-05-10T19:32:40.452Z,1,161,7162,1226,32.02,40.55
6a00b33ba3e7176a2e2d5c15,2026-05-10T19:32:59.978Z,1,162,7148,1229,31.88,40.65
6a00b34fa3e7176a2e2d5c16,2026-05-10T19:33:19.512Z,1,163,7157,1230,31.97,40.68
6a00b363a3e7176a2e2d5c17,2026-05-10T19:33:39.041Z,1,164,7152,1228,31.92,40.61
6a00b376a3e7176a2e2d5c18,2026-05-10T19:33:58.573Z,1,165,7154,1228,31.94,40.61
6a00b38aa3e7176a2e2d5c19,2026-05-10T19:34:18.152Z,1,166,7153,1230,31.93,40.68
6a00b39da3e7176a2e2d5c1a,2026-05-10T19:34:37.690Z,1,167,7155,1228,31.95,40.61
6a00b3b2a3e7176a2e2d5c1b,2026-05-10T19:34:58.065Z,1,168,7142,1231,31.82,40.71
6a00b3c4a3e7176a2e2d5c1c,2026-05-10T19:35:16.952Z,1,169,7146,1233,31.86,40.78
6a00b3d9a3e7176a2e2d5c1d,2026-05-10T19:35:37.313Z,1,170,7140,1233,31.8,40.78
6a00b3eba3e7176a2e2d5c1e,2026-05-10T19:35:55.829Z,1,171,7145,1236,31.85,40.88
6a00b3ffa3e7176a2e2d5c1f,2026-05-10T19:36:15.363Z,1,172,7137,1234,31.77,40.81
6a00b413a3e7176a2e2d5c20,2026-05-10T19:36:35.157Z,1,173,7129,1239,31.69,40.98
6a00b426a3e7176a2e2d5c21,2026-05-10T19:36:54.371Z,1,174,7134,1240,31.74,41.01
6a00b43aa3e7176a2e2d5c22,2026-05-10T19:37:14.416Z,1,175,7134,1238,31.74,40.94
6a00b44da3e7176a2e2d5c23,2026-05-10T19:37:33.443Z,1,176,7133,1236,31.73,40.88
6a00b460a3e7176a2e2d5c24,2026-05-10T19:37:52.952Z,1,177,7126,1244,31.66,41.14
6a00b474a3e7176a2e2d5c25,2026-05-10T19:38:12.488Z,1,178,7123,1242,31.63,41.07
6a00b488a3e7176a2e2d5c26,2026-05-10T19:38:32.693Z,1,179,7121,1245,31.61,41.17
6a00b49da3e7176a2e2d5c27,2026-05-10T19:38:53.170Z,1,180,7122,1246,31.62,41.2
6a00b4afa3e7176a2e2d5c28,2026-05-10T19:39:11.076Z,1,181,7127,1243,31.67,41.11
6a00b4c2a3e7176a2e2d5c29,2026-05-10T19:39:30.896Z,1,182,7118,1246,31.58,41.2
6a00b4d6a3e7176a2e2d5c2a,2026-05-10T19:39:50.194Z,1,183,7127,1244,31.67,41.14
6a00b4e9a3e7176a2e2d5c2b,2026-05-10T19:40:09.673Z,1,184,7141,1240,31.81,41.01
6a00b4fda3e7176a2e2d5c2c,2026-05-10T19:40:29.193Z,1,185,7132,1236,31.72,40.88
6a00b510a3e7176a2e2d5c2d,2026-05-10T19:40:48.759Z,1,186,7133,1240,31.73,41.01
6a00c368a06281166fdc4b7c,2026-05-10T20:42:00.631Z,1,374,7117,1289,31.57,42.61
6a00c37ca06281166fdc4b7d,2026-05-10T20:42:20.160Z,1,375,7116,1288,31.56,42.58
6a00c3a3a06281166fdc4b7e,2026-05-10T20:42:59.221Z,1,377,7119,1288,31.59,42.58
6a00c3b6a06281166fdc4b7f,2026-05-10T20:43:18.754Z,1,378,7122,1289,31.62,42.61
6a00c3caa06281166fdc4b80,2026-05-10T20:43:38.284Z,1,379,7113,1288,31.53,42.58
6a00c3dda06281166fdc4b81,2026-05-10T20:43:57.822Z,1,380,7111,1290,31.51,42.64
6a00c3f1a06281166fdc4b82,2026-05-10T20:44:17.355Z,1,381,7120,1287,31.6,42.54
6a00c404a06281166fdc4b83,2026-05-10T20:44:36.876Z,1,382,7122,1288,31.62,42.58
6a00c418a06281166fdc4b84,2026-05-10T20:44:56.424Z,1,383,7125,1288,31.65,42.58
6a00c42ba06281166fdc4b85,2026-05-10T20:45:15.947Z,1,384,7124,1288,31.64,42.58
6a00c43fa06281166fdc4b86,2026-05-10T20:45:35.480Z,1,385,7118,1288,31.58,42.58
6a00c453a06281166fdc4b87,2026-05-10T20:45:55.010Z,1,386,7114,1289,31.54,42.61
6a00c466a06281166fdc4b88,2026-05-10T20:46:14.528Z,1,387,7116,1291,31.56,42.67
6a00c47aa06281166fdc4b89,2026-05-10T20:46:34.066Z,1,388,7121,1291,31.61,42.67
6a00c48da06281166fdc4b8a,2026-05-10T20:46:53.596Z,1,389,7119,1290,31.59,42.64
6a00c4a1a06281166fdc4b8b,2026-05-10T20:47:13.136Z,1,390,7118,1292,31.58,42.71
6a00c4b4a06281166fdc4b8c,2026-05-10T20:47:32.656Z,1,391,7123,1291,31.63,42.67
6a00c4c8a06281166fdc4b8d,2026-05-10T20:47:52.193Z,1,392,7126,1290,31.66,42.64
6a00c4dba06281166fdc4b8e,2026-05-10T20:48:11.724Z,1,393,7125,1287,31.65,42.54
6a00c4efa06281166fdc4b8f,2026-05-10T20:48:31.259Z,1,394,7119,1286,31.59,42.51
6a00c502a06281166fdc4b90,2026-05-10T20:48:50.786Z,1,395,7120,1288,31.6,42.58
6a00c516a06281166fdc4b91,2026-05-10T20:49:10.310Z,1,396,7125,1289,31.65,42.61
6a00c53da06281166fdc4b92,2026-05-10T20:49:49.382Z,1,398,7119,1287,31.59,42.54
6a00c550a06281166fdc4b93,2026-05-10T20:50:08.911Z,1,399,7114,1290,31.54,42.64
6a00c564a06281166fdc4b94,2026-05-10T20:50:28.437Z,1,400,7120,1290,31.6,42.64
6a00c577a06281166fdc4b95,2026-05-10T20:50:47.987Z,1,401,7120,1287,31.6,42.54
6a00c58ba06281166fdc4b96,2026-05-10T20:51:07.512Z,1,402,7122,1290,31.62,42.64
6a00c59fa06281166fdc4b97,2026-05-10T20:51:27.054Z,1,403,7120,1288,31.6,42.58
6a00c5b2a06281166fdc4b98,2026-05-10T20:51:46.573Z,1,404,7120,1291,31.6,42.67
6a00c5c6a06281166fdc4b99,2026-05-10T20:52:06.114Z,1,405,7118,1290,31.58,42.64
6a00c5d9a06281166fdc4b9a,2026-05-10T20:52:25.634Z,1,406,7121,1291,31.61,42.67
6a00c5eda06281166fdc4b9b,2026-05-10T20:52:45.161Z,1,407,7121,1292,31.61,42.71
6a00c600a06281166fdc4b9c,2026-05-10T20:53:04.688Z,1,408,7119,1294,31.59,42.77
6a00c614a06281166fdc4b9d,2026-05-10T20:53:24.228Z,1,409,7114,1295,31.54,42.8
